id,person_id,original,japanese
2813,58449,"archbishop find?’
",
2814,13374,"
",
2815,92654,"course--“I GAVE HER ONE, THEY GAVE HIM TWO--” why, that must be what he
",
2816,23514,"up at the mouth with strings: into this they slipped the guinea-pig,
",
2817,65861,"‘As wet as ever,’ said Alice in a melancholy tone: ‘it doesn’t seem to
",
2818,26661,"a great crash, as if a dish or kettle had been broken to pieces.
",
2819,77613,"
",
2820,21678,"‘Oh, PLEASE mind what you’re doing!’ cried Alice, jumping up and down in
",
2821,84523,"However, it was over at last, and they sat down again in a ring, and
",
2822,25462,"
",
2823,68481,"doesn’t like changing so often, you know.’
",
2824,80423,"Last came a little feeble, squeaking voice, [‘That’s Bill,’ thought
",
2825,69766,"
",
2826,14710,"
",
2827,97420,"
",
2828,88835,"   Soup of the evening, beautiful Soup!
",
2829,31031,"beginning with the end of the tail, and ending with the grin, which
",
2830,35927,"saying anything more till the Pigeon had finished.
",
2831,91424,"
",
2832,41020,"nearer, Alice could hear him sighing as if his heart would break. She
",
2833,43856,"
",
2834,34491,"
",
2835,40283,"
",
2836,99858,"The first question of course was, how to get dry again: they had a
",
2837,94877,"
",
2838,29517,"‘Yes, I think you’d better leave off,’ said the Gryphon: and Alice was
",
2839,92295,"rule, ‘and vinegar that makes them sour--and camomile that makes
",
2840,29204,"      mouse to the
",
2841,87540,"that cats COULD grin.’
",
2842,14302,"questions of eating and drinking.
",
2843,71694,"
",
2844,32763,"Fainting in Coils.’
",
2845,67347,"‘Found WHAT?’ said the Duck.
",
2846,97115,"of the March Hare: she thought it must be the right house, because the
",
2847,12103,"    *    *    *    *    *    *
",
2848,21800,"
",
2849,10808,"the morning, just time to begin lessons: you’d only have to whisper a
",
2850,75558,"    The Knave of Hearts, he stole those tarts,
",
2851,62693,"
",
2852,82205,"courtiers, or three of her own children.
",
2853,41673,"same when I got up this morning? I almost think I can remember feeling a
",
2854,83245,"doing?’ Alice whispered to the Gryphon. ‘They can’t have anything to put
",
2855,14455,"your cat grins like that?’
",
2856,20399,"my own. I’m a hatter.’
",
2857,26858,"though still sobbing a little now and then, ‘we went to school in the
",
2858,54009,"
",
2859,41657,"‘You ought to be ashamed of yourself,’ said Alice, ‘a great girl like
",
2860,92014,"
",
2861,65384,"
",
2862,46600,"
",
2863,84322,"I THINK I can kick a little!’
",
2864,10218,"came upon a neat little house, on the door of which was a bright brass
",
2865,95296,"flower-pot that stood near. The three soldiers wandered about for a
",
2866,28237,"‘Come, let’s try the first figure!’ said the Mock Turtle to the Gryphon.
",
2867,77252,"like the look of the thing at all. ‘But perhaps it was only sobbing,’
",
2868,84216,"time she found a little bottle on it, [‘which certainly was not here
",
2869,63944,"her draw back in a hurry: a large pigeon had flown into her face, and
",
2870,73101,"‘One side of WHAT? The other side of WHAT?’ thought Alice to herself.
",
2871,76352,"it, ‘and what is the use of a book,’ thought Alice ‘without pictures or
",
2872,83158,"her life, and had come to the general conclusion, that wherever you go
",
2873,17010,"Some of the jury wrote it down ‘important,’ and some ‘unimportant.’
",
2874,16403,"
",
2875,90637,"other side of the garden, where Alice could see it trying in a helpless
",
2876,27051,"‘Can’t remember WHAT things?’ said the Caterpillar.
",
2877,44441,"‘Your Majesty must cross-examine THIS witness.’
",
2878,46038,"little chin.
",
2879,46399,"out that the cause of this was the fan she was holding, and she dropped
",
2880,92615,"
",
2881,37438,"
",
2882,75066,"The Queen’s argument was, that if something wasn’t done about it in less
",
2883,62900,"seemed to be no chance of this, so she began looking at everything about
",
2884,55773,"
",
2885,19428,"It sounded an excellent plan, no doubt, and very neatly and simply
",
2886,86980,"
",
2887,31294,"
",
2888,21417,"The Cat only grinned when it saw Alice. It looked good-natured, she
",
2889,38434,"‘Tut, tut, child!’ said the Duchess. ‘Everything’s got a moral, if only
",
2890,90436,"
",
2891,20781,"
",
2892,64525,"executed for having missed their turns, and she did not like the look
",
2893,43058,"fish)--and rapped loudly at the door with his knuckles. It was opened
",
2894,23207,"‘They couldn’t have done that, you know,’ Alice gently remarked; ‘they’d
",
2895,61958,"The King turned pale, and shut his note-book hastily. ‘Consider your
",
2896,77749,"
",
2897,85846,"ever having seen such a thing.
",
2898,88437,"
",
2899,69867,"uncomfortably sharp chin. However, she did not like to be rude, so she
",
2900,59769,"The Knave shook his head sadly. ‘Do I look like it?’ he said. (Which he
",
2901,40167,"
",
2902,63295,"great hurry.
",
2903,92414,"‘Curiouser and curiouser!’ cried Alice (she was so much surprised, that
",
2904,72725,"oneself speak--and they don’t seem to have any rules in particular;
",
2905,81873,"The Mock Turtle sighed deeply, and began, in a voice sometimes choked
",
2906,12955,"‘You’ll see me there,’ said the Cat, and vanished.
",
2907,98664,"upset, and their slates and pencils had been found and handed back to
",
2908,69778,"to Alice to find herself talking familiarly with them, as if she had
",
2909,95142,"Presently the Rabbit came up to the door, and tried to open it; but, as
",
2910,99573,"There was certainly too much of it in the air. Even the Duchess
",
2911,56723,"
",
2912,31684,"
",
2913,73031,"
",
2914,25995,"
",
2915,22329,"The Queen’s argument was, that if something wasn’t done about it in less
",
2916,45941,"‘Off with his head!’ she said, without even looking round.
",
2917,91716,"
",
2918,61844,"though still sobbing a little now and then, ‘we went to school in the
",
2919,96286,"a mouse--to a mouse--a mouse--O mouse!’) The Mouse looked at her rather
",
2920,78171,"The table was a large one, but the three were all crowded together at
",
2921,52476,"CHAPTER VI. Pig and Pepper
",
2922,39572,"‘Come on!’ cried the Gryphon, and, taking Alice by the hand, it hurried
",
2923,36260,"herself in a long, low hall, which was lit up by a row of lamps hanging
",
2924,16785,"remembering her own child-life, and the happy summer days.
",
2925,96717,"It was so long since she had been anything near the right size, that it
",
2926,55192,"
",
2927,77801,"‘Thank you,’ said Alice, ‘it’s very interesting. I never knew so much
",
2928,70445,"‘They’re putting down their names,’ the Gryphon whispered in reply, ‘for
",
2929,97741,"the pool, and the great hall, with the glass table and the little door,
",
2930,81819,"
",
2931,28411,"
",
2932,46490,"‘Two lines!’ cried the Mock Turtle. ‘Seals, turtles, salmon, and so on;
",
2933,51068,"The Queen had only one way of settling all difficulties, great or small.
",
2934,28553,"
",
2935,98394,"
",
2936,10489,"
",
2937,43349,"them Alice recognised the White Rabbit: it was talking in a hurried
",
2938,15690,"fear they should forget them before the end of the trial.’
",
2939,21384,"Everybody looked at Alice.
",
2940,52331,"was beating her violently with its wings.
",
2941,55839,"talking again. ‘Dinah’ll miss me very much to-night, I should think!’
",
2942,73399,"
",
2943,10377,"about something, my dear, and that makes you forget to talk. I can’t
",
2944,24960,"Then they both bowed low, and their curls got entangled together.
",
2945,53089,"she felt a little nervous about this; ‘for it might end, you know,’ said
",
2946,34256,"more if you’d rather not.’
",
2947,16655,"
",
2948,17210,"‘This here young lady,’ said the Gryphon, ‘she wants for to know your
",
2949,68739,"‘How do you like the Queen?’ said the Cat in a low voice.
",
2950,53044,"corners: next the ten courtiers; these were ornamented all over with
",
2951,82518,"Then came a little pattering of feet on the stairs. Alice knew it was
",
2952,36868,"
",
2953,25868,"mushroom, and crawled away in the grass, merely remarking as it went,
",
2954,44609,"
",
2955,19048,"and no one else seemed inclined to say anything.
",
2956,46526,"leaves that had fluttered down from the trees upon her face.
",
2957,88110,"‘I dare say you never even spoke to Time!’
",
2958,33638,"and was just going to leave the room, when her eye fell upon a little
",
2959,95676,"March Hare and the Hatter were having tea at it: a Dormouse was sitting
",
2960,15987,"
",
2961,59987,"
",
2962,37332,"‘Please would you tell me,’ said Alice, a little timidly, for she was
",
2963,87647,"‘Off with her head!’ the Queen shouted at the top of her voice. Nobody
",
2964,15885,"
",
2965,25796,"As she said this she looked down at her hands, and was surprised to see
",
2966,15592,"‘No, no!’ said the Queen. ‘Sentence first--verdict afterwards.’
",
2967,72526,"herself, ‘because of his great wig.’
",
2968,91117,"   ‘You are old, Father William,’ the young man said,
",
2969,17750,"set off at once, and ran till she was quite tired and out of breath, and
",
2970,39247,"you’re changed, do you?’
",
2971,90090,"dispute with the Queen, but she knew that it might happen any minute,
",
2972,74261,"her: she gave a little scream, half of fright and half of anger, and
",
2973,27201,"
",
2974,34544,"The moment Alice appeared, she was appealed to by all three to settle
",
2975,39752,"turned to the Mock Turtle, and said ‘What else had you to learn?’
",
2976,96951,"things are “much of a muchness”--did you ever see such a thing as a
",
2977,19262,"looked at the sides of the well, and noticed that they were filled with
",
2978,60095,"perhaps as this is May it won’t be raving mad--at least not so mad as
",
2979,58028,"‘Get up!’ said the Queen, in a shrill, loud voice, and the three
",
2980,49114,"same as they used to do:--
",
2981,98387,"tears.
",
2982,53516,"enough of it now in sight, and no more of it appeared.
",
2983,17882,"
",
2984,24953,"just beginning to write this down on their slates, when the White Rabbit
",
2985,62261,"‘Please your Majesty,’ said the Knave, ‘I didn’t write it, and they
",
2986,39865,"
",
2987,29878,"‘One, indeed!’ said the Dormouse indignantly. However, he consented to
",
2988,14049,"way of speaking to a mouse: she had never done such a thing before, but
",
2989,62271,"scream of laughter. ‘Oh, hush!’ the Rabbit whispered in a frightened
",
2990,14464,"‘No, they’re not,’ said the White Rabbit, ‘and that’s the queerest thing
",
2991,69536,"‘Nor I,’ said the March Hare.
",
2992,91531,"had kept a piece of it in her pocket) till she was about a foot high:
",
2993,39467,"So you see, Miss, we’re doing our best, afore she comes, to--’ At this
",
2994,42448,"   Waiting in a hot tureen!
",
2995,81930,"blow underneath her chin: it had struck her foot!
",
2996,63401,"‘Really, now you ask me,’ said Alice, very much confused, ‘I don’t
",
2997,12479,"‘Well! WHAT are you?’ said the Pigeon. ‘I can see you’re trying to
",
2998,54981,"      And took them quite away!’
",
2999,68500,"of making a daisy-chain would be worth the trouble of getting up and
",
3000,64582,"tea-time. Dinah my dear! I wish you were down here with me! There are no
",
3001,84296,"repeated, aloud.
",
3002,82945,"
",
3003,87994,"themselves.”’
",
3004,80666,"
",
